Date,FTSE100,Rtn
1/17/2001,6197.4,0.018582537
1/18/2001,6209.9,0.002014943
1/19/2001,6209.3,-9.66246E-05
1/22/2001,6232,0.00364914
1/23/2001,6214.7,-0.002779855
1/24/2001,6264.4,0.00796536
1/25/2001,6255.6,-0.001405751
1/26/2001,6294.3,0.006167399
1/29/2001,6317,0.00359995
1/30/2001,6334.5,0.002766472
1/31/2001,6297.5,-0.005858155
2/1/2001,6251.8,-0.007283307
2/2/2001,6256.4,0.000735518
2/5/2001,6269.2,0.002043815
2/6/2001,6293.4,0.00385271
2/7/2001,6225.6,-0.010831642
2/8/2001,6206.1,-0.003137144
2/9/2001,6164.3,-0.006758093
2/12/2001,6241.4,0.01242993
2/13/2001,6228.5,-0.002068983
2/14/2001,6176.2,-0.008432338
2/15/2001,6197.9,0.003507329
2/16/2001,6088.3,-0.017841628
2/19/2001,6094,0.000935784
2/20/2001,5980.1,-0.01886739
2/21/2001,5972.4,-0.001288434
2/22/2001,6003.1,0.005127146
2/23/2001,5943.7,-0.009944167
2/26/2001,5916.7,-0.004552974
2/27/2001,5941.2,0.004132272
2/28/2001,5917.9,-0.003929477
3/1/2001,5908.6,-0.00157274
3/2/2001,5858.6,-0.00849825
3/5/2001,5931.3,0.012332746
3/6/2001,6012,0.013514059
3/7/2001,6001.8,-0.001698048
3/8/2001,6003.2,0.000233236
3/9/2001,5917.3,-0.014412397
3/12/2001,5826.5,-0.015463787
3/13/2001,5720.7,-0.018325302
3/14/2001,5625.9,-0.01671024
3/15/2001,5729.2,0.01819497
3/16/2001,5562.8,-0.029474326
3/19/2001,5551.6,-0.002015404
3/20/2001,5646.8,0.017002839
3/21/2001,5540.7,-0.018968166
3/22/2001,5314.8,-0.041625465
3/23/2001,5402.3,0.016329407
3/26/2001,5576.6,0.031754483
3/27/2001,5728.1,0.026804616
3/28/2001,5614,-0.02012041
3/29/2001,5588.4,-0.004570457
3/30/2001,5633.7,0.008073399
4/2/2001,5618.5,-0.002701696
4/3/2001,5463.1,-0.02804833
4/4/2001,5535.7,0.013201632
4/5/2001,5621.8,0.015433871
4/6/2001,5601.5,-0.003617478
4/9/2001,5663.3,0.010972342
4/10/2001,5803,0.024368264
4/11/2001,5788.1,-0.002570939
4/12/2001,5766.6,-0.003721434
4/17/2001,5761.1,-0.000954223
4/18/2001,5890.2,0.022161524
4/19/2001,5871.6,-0.003162784
4/20/2001,5879.8,0.001395579
4/23/2001,5871.3,-0.001446673
4/24/2001,5840.3,-0.005293909
4/25/2001,5827.5,-0.002194073
4/26/2001,5868.3,0.006976892
4/27/2001,5951.4,0.014061502
4/30/2001,5966.9,0.002601044
5/1/2001,5928,-0.006540642
5/2/2001,5904.2,-0.004022926
5/3/2001,5765.8,-0.02372005
5/4/2001,5870.3,0.017961827
5/8/2001,5886.4,0.002738866
5/9/2001,5893.7,0.001239378
5/10/2001,5964,0.011857413
5/11/2001,5896.8,-0.011331566
5/14/2001,5690.5,-0.035611713
5/15/2001,5842.9,0.026429131
5/16/2001,5884,0.007009554
5/17/2001,5904.5,0.003477969
5/18/2001,5915,0.001776725
5/21/2001,5941.6,0.00448696
5/22/2001,5976.6,0.005873387
5/23/2001,5897.4,-0.013340269
5/24/2001,5915.9,0.003132066
5/25/2001,5889.8,-0.0044216
5/29/2001,5863.9,-0.00440713
5/30/2001,5796.9,-0.011491619
5/31/2001,5796.1,-0.000138014
6/1/2001,5809.6,0.002326444
6/4/2001,5856.5,0.008040434
6/5/2001,5922.5,0.011206502
6/6/2001,5901.5,-0.003552101
6/7/2001,5948.3,0.007898909
6/8/2001,5950.6,0.00038659
6/11/2001,5860.5,-0.015257131
6/12/2001,5804,-0.009687589
6/13/2001,5820.2,0.00278729
6/14/2001,5752.5,-0.011700082
6/15/2001,5723,-0.0051414
6/18/2001,5671.6,-0.009021879
6/19/2001,5680.4,0.001550388
6/20/2001,5699.6,0.003374344
6/21/2001,5641.4,-0.010263735
6/22/2001,5665.7,0.004298191
6/25/2001,5661.9,-0.000670928
6/26/2001,5555.7,-0.018935097
6/27/2001,5607.9,0.00935189
6/28/2001,5638.4,0.005424019
6/29/2001,5642.5,0.000726892
7/2/2001,5716.7,0.013064486
7/3/2001,5639.9,-0.013525381
7/4/2001,5600.5,-0.007010455
7/5/2001,5549.6,-0.009130026
7/6/2001,5479.2,-0.012766748
7/9/2001,5468.9,-0.001881606
7/10/2001,5467.9,-0.000182869
7/11/2001,5391.9,-0.013996803
7/12/2001,5481.6,0.016499202
7/13/2001,5537,0.010055809
7/16/2001,5517.1,-0.003600478
7/17/2001,5427.8,-0.016318465
7/18/2001,5404.6,-0.004283453
7/19/2001,5437.4,0.006050563
7/20/2001,5387.1,-0.009293799
7/23/2001,5405.3,0.003372747
7/24/2001,5320.2,-0.015869057
7/25/2001,5275.7,-0.008399525
7/26/2001,5286.1,0.001969362
7/27/2001,5403.1,0.021892129
7/30/2001,5446.7,0.008037058
7/31/2001,5529.1,0.015015133
8/1/2001,5546.9,0.00321416
8/2/2001,5584.5,0.00675569
8/3/2001,5547.6,-0.006629501
8/6/2001,5526.4,-0.003828793
8/7/2001,5536.8,0.001880108
8/8/2001,5476.5,-0.010950506
8/9/2001,5402.9,-0.013530364
8/10/2001,5427.2,0.004487501
8/13/2001,5431.1,0.000718345
8/14/2001,5507.8,0.014023578
8/15/2001,5461.6,-0.008423482
8/16/2001,5389.8,-0.013233509
8/17/2001,5342.1,-0.008889444
8/20/2001,5357.4,0.002859949
8/21/2001,5430.3,0.013515598
8/22/2001,5408.7,-0.003985613
8/23/2001,5396.5,-0.002258173
8/24/2001,5471.9,0.01387531
8/28/2001,5434.7,-0.006821584
8/29/2001,5417.6,-0.003151408
8/30/2001,5332.7,-0.015795236
8/31/2001,5345,0.002303868
9/3/2001,5312.1,-0.006174307
9/4/2001,5379.6,0.012626785
9/5/2001,5316,-0.011892881
9/6/2001,5204.3,-0.021235934
9/7/2001,5070.3,-0.02608522
9/10/2001,5033.7,-0.007244687
9/12/2001,4882.1,-0.030579845
9/13/2001,4943.6,0.012518356
9/14/2001,4755.7,-0.038749912
9/17/2001,4898.9,0.029666791
9/18/2001,4848.7,-0.010300062
9/19/2001,4721.7,-0.026541724
9/20/2001,4556.9,-0.035526336
9/21/2001,4433.7,-0.027408118
9/24/2001,4613.9,0.039839036
9/25/2001,4663.4,0.010671309
9/26/2001,4696.1,0.006987581
9/27/2001,4763.6,0.014271308
9/28/2001,4903.4,0.028925157
10/1/2001,4785.6,-0.024317433
10/2/2001,4832.3,0.009711136
10/3/2001,4881.8,0.01019146
10/4/2001,5016.2,0.027158671
10/5/2001,5036,0.003939441
10/8/2001,5032.7,-0.000655497
10/9/2001,5009.8,-0.004560625
10/10/2001,5153.1,0.028202481
10/11/2001,5164.9,0.002287266
10/12/2001,5145.5,-0.003763195
10/15/2001,5067.3,-0.015314415
10/16/2001,5082.6,0.00301481
10/17/2001,5203.4,0.023489316
10/18/2001,5116,-0.016939374
10/19/2001,5017.7,-0.019401222
10/22/2001,5070.4,0.010448049
10/23/2001,5193.3,0.023949623
10/24/2001,5167.6,-0.004960969
10/25/2001,5086.6,-0.015798733
10/26/2001,5188.6,0.01985428
10/29/2001,5085.9,-0.019991906
10/30/2001,5003.6,-0.016314352
10/31/2001,5039.7,0.007188903
11/1/2001,5071.2,0.006230919
11/2/2001,5129.5,0.011430713
11/5/2001,5209.1,0.015398908
11/6/2001,5214.1,0.000959398
11/7/2001,5216.3,0.000421844
11/8/2001,5278.1,0.011777846
11/9/2001,5244.2,-0.00644348
11/12/2001,5146.2,-0.018864126
11/13/2001,5277.1,0.025118126
11/14/2001,5240.7,-0.006921627
11/15/2001,5238.2,-0.000477149
11/16/2001,5291,0.010029336
11/19/2001,5338,0.008843787
11/20/2001,5298.7,-0.007389544
11/21/2001,5313.8,0.002845703
11/22/2001,5345.9,0.006022702
11/23/2001,5293.2,-0.009906934
11/26/2001,5302.5,0.00175543
11/27/2001,5266,-0.006907346
11/28/2001,5205.2,-0.011612935
11/29/2001,5208.5,0.000633781
11/30/2001,5203.6,-0.000941213
12/3/2001,5164.6,-0.007523039
12/4/2001,5212.1,0.00915519
12/5/2001,5333.5,0.023024838
12/6/2001,5369.8,0.006782981
12/7/2001,5264.7,-0.0197665
12/10/2001,5185,-0.015254322
12/11/2001,5160.8,-0.004678235
12/12/2001,5120,-0.007937167
12/13/2001,5074.9,-0.008847619
12/14/2001,5061,-0.002742728
12/17/2001,5136.3,0.014768884
12/18/2001,5151.1,0.002877308
12/19/2001,5120.6,-0.005938664
12/20/2001,5080.2,-0.007920989
12/21/2001,5159.2,0.015430898
12/24/2001,5177.4,0.003521471
12/27/2001,5213.2,0.006890871
12/28/2001,5242.4,0.005585538
12/31/2001,5217.4,-0.004780215
1/2/2002,5218.3,0.000172485
1/3/2002,5318.8,0.019076036
1/4/2002,5323.8,0.00093962
1/7/2002,5293.6,-0.00568879
1/8/2002,5250.4,-0.00819428
1/9/2002,5228.5,-0.004179834
1/10/2002,5190.7,-0.007255867
1/11/2002,5198.6,0.001520796
1/14/2002,5113.5,-0.016505257
1/15/2002,5166,0.010214593
1/16/2002,5127.6,-0.007460981
1/17/2002,5138.4,0.002104034
1/18/2002,5126.8,-0.002260064
1/21/2002,5138.5,0.002279525
1/22/2002,5149.2,0.002080155
1/23/2002,5180.6,0.006079517
1/24/2002,5233.1,0.010082957
1/25/2002,5193,-0.007692272
1/28/2002,5223.6,0.005875255
1/29/2002,5131.4,-0.017808293
1/30/2002,5089.3,-0.00823823
1/31/2002,5164.8,0.014726083
2/1/2002,5189.7,0.004809512
2/4/2002,5167.3,-0.004325584
2/5/2002,5093.4,-0.014404724
2/6/2002,5073.8,-0.00385554
2/7/2002,5127,0.010430649
2/8/2002,5128.1,0.000214527
2/11/2002,5161.8,0.006550136
2/12/2002,5135.7,-0.005069202
2/13/2002,5153.9,0.003537556
2/14/2002,5208.7,0.010576595
2/15/2002,5182.5,-0.005042739
2/18/2002,5154.3,-0.005456248
2/19/2002,5092.5,-0.012062449
2/20/2002,5024.1,-0.013522536
2/21/2002,5073.3,0.00974516
2/22/2002,5050.8,-0.004444847
2/25/2002,5100.7,0.009831139
2/26/2002,5139,0.007480723
2/27/2002,5178.4,0.00763762
2/28/2002,5101,-0.015059529
3/1/2002,5169,0.013242647
3/4/2002,5242,0.014023859
3/5/2002,5214,-0.005355789
3/6/2002,5245.5,0.006023251
3/7/2002,5282.1,0.00695318
3/8/2002,5285.7,0.000681315
3/11/2002,5258.9,-0.005083181
3/12/2002,5252.5,-0.001217726
3/13/2002,5272,0.003705643
3/14/2002,5261.4,-0.002012646
3/15/2002,5292.7,0.005931362
3/18/2002,5299.9,0.00135944
3/19/2002,5316.1,0.003051999
3/20/2002,5266.9,-0.009297998
3/21/2002,5253.3,-0.002585504
3/22/2002,5250.5,-0.00053314
3/25/2002,5203.6,-0.008972616
3/26/2002,5195.5,-0.001557827
3/27/2002,5214.7,0.003688694
3/28/2002,5271.8,0.0108903
4/2/2002,5251.4,-0.003877152
4/3/2002,5247.8,-0.000685767
4/4/2002,5209.5,-0.007325059
4/5/2002,5233.6,0.004615496
4/8/2002,5178.6,-0.010564628
4/9/2002,5179.6,0.000193084
4/10/2002,5229.1,0.009511346
4/11/2002,5137.4,-0.017692064
4/12/2002,5161,0.004583244
4/15/2002,5201.4,0.007797461
4/16/2002,5259.9,0.011184195
4/17/2002,5263.9,0.000760182
4/18/2002,5229.4,-0.006575648
4/19/2002,5243.6,0.002711737
4/22/2002,5221.5,-0.004223568
4/23/2002,5191,-0.00585836
4/24/2002,5218.2,0.005226158
4/25/2002,5197.5,-0.003974774
4/26/2002,5159,-0.007434978
4/29/2002,5153.9,-0.000989053
4/30/2002,5165.6,0.002267553
5/1/2002,5125.5,-0.007793181
5/2/2002,5174.1,0.00943733
5/3/2002,5203.1,0.005589191
5/7/2002,5119.9,-0.016119694
5/8/2002,5209.1,0.017272189
5/9/2002,5197.6,-0.002210116
5/10/2002,5171.2,-0.005092211
5/13/2002,5204.8,0.006476507
5/14/2002,5239.5,0.006644797
5/15/2002,5259.1,0.003733836
5/16/2002,5248.5,-0.002017588
5/17/2002,5218,-0.005828135
5/20/2002,5208.1,-0.001899081
5/21/2002,5197.2,-0.002095087
5/22/2002,5151.9,-0.00875444
5/23/2002,5175.3,0.00453173
5/24/2002,5169.1,-0.001198716
5/27/2002,5136.3,-0.006365616
5/28/2002,5074.2,-0.012164099
5/29/2002,5083,0.001732761
5/30/2002,5040.8,-0.008336839
5/31/2002,5085.1,0.008749895
6/5/2002,4989.1,-0.019059162
6/6/2002,4957.6,-0.00633378
6/7/2002,4920.4,-0.007531925
6/10/2002,4928.2,0.001583982
6/11/2002,4934.8,0.001338335
6/12/2002,4851.7,-0.016982986
6/13/2002,4771.9,-0.016584611
6/14/2002,4630.8,-0.030014909
6/17/2002,4756.8,0.026845534
6/18/2002,4702,-0.011587223
6/19/2002,4652.4,-0.010604735
6/20/2002,4580.3,-0.015618717
6/21/2002,4605.3,0.005443316
6/24/2002,4541.9,-0.013862387
6/25/2002,4631,0.019427401
6/26/2002,4531,-0.021830162
6/27/2002,4540.6,0.002116496
6/28/2002,4656.4,0.025183455
7/1/2002,4685.8,0.006294041
7/2/2002,4546.8,-0.03011297
7/3/2002,4392.6,-0.034502382
7/4/2002,4471.2,0.017735522
7/5/2002,4615.6,0.031785041
7/8/2002,4601.3,-0.003102998
7/9/2002,4542.9,-0.012773298
7/10/2002,4420.1,-0.027403254
7/11/2002,4230,-0.043960327
7/12/2002,4224.1,-0.001395773
7/15/2002,3994.5,-0.055887805
7/16/2002,4021.9,0.006836013
7/17/2002,4190.6,0.041089494
7/18/2002,4297.3,0.025142997
7/19/2002,4098.3,-0.047414665
7/22/2002,3895.5,-0.050750213
7/23/2002,3858,-0.009673126
7/24/2002,3777.1,-0.021192395
7/25/2002,3965.9,0.048776296
7/26/2002,4016.6,0.012702958
7/29/2002,4202.7,0.045291402
7/30/2002,4180.9,-0.005200642
7/31/2002,4246.2,0.015497931
8/1/2002,4044.5,-0.048666532
8/2/2002,4075.5,0.007635505
8/5/2002,3996.4,-0.019599483
8/6/2002,4131,0.033125553
8/7/2002,4094.4,-0.008899322
8/8/2002,4240.5,0.035061
8/9/2002,4322.4,0.019129617
8/12/2002,4221.6,-0.0235966
8/13/2002,4271.7,0.011797671
8/14/2002,4171.1,-0.023832084
8/15/2002,4327.5,0.036810218
8/16/2002,4330,0.000577534
8/19/2002,4426.8,0.022109433
8/20/2002,4368.9,-0.013165714
8/21/2002,4364.8,-0.000938892
8/22/2002,4434.7,0.015887601
8/23/2002,4389.8,-0.010176302
8/27/2002,4449.7,0.01355301
8/28/2002,4274,-0.040286521
8/29/2002,4209.3,-0.015253794
8/30/2002,4227.3,0.004267128
9/2/2002,4180.9,-0.011036957
9/3/2002,4028.6,-0.037107613
9/4/2002,4026.9,-0.000422072
9/5/2002,4011,-0.003956262
9/6/2002,4107.2,0.023700944
9/9/2002,4062.4,-0.010967599
9/10/2002,4175.5,0.02746018
9/11/2002,4210.7,0.008394793
9/12/2002,4084.9,-0.030331656
9/13/2002,4008,-0.019004884
9/16/2002,4044.3,0.009016119
9/17/2002,4025.1,-0.004758727
9/18/2002,3865.4,-0.040484586
9/19/2002,3813.5,-0.013517767
9/20/2002,3860.1,0.012145687
9/23/2002,3739.4,-0.031767919
9/24/2002,3671.1,-0.018433826
9/25/2002,3696.2,0.00681392
9/26/2002,3850.6,0.040923715
9/27/2002,3907.2,0.014592025
9/30/2002,3721.8,-0.048613583
10/1/2002,3797.4,0.0201092
10/2/2002,3905.2,0.027992376
10/3/2002,3880.3,-0.006396528
10/4/2002,3813.8,-0.017286403
10/7/2002,3780.9,-0.008663991
10/8/2002,3730.5,-0.013419804
10/9/2002,3742.4,0.003184844
10/10/2002,3777.3,0.009282352
10/11/2002,3953.4,0.045566499
10/14/2002,3931.6,-0.0055295
10/15/2002,4130.3,0.049303576
10/16/2002,4057.7,-0.017733733
10/17/2002,4170.7,0.027467577
10/18/2002,4130.5,-0.009685422
10/21/2002,4133.8,0.000798616
10/22/2002,4118.9,-0.003610943
10/23/2002,4006.9,-0.027568262
10/24/2002,4103.7,0.023871131
10/25/2002,4051.1,-0.012900557
10/28/2002,4090.5,0.009678763
10/29/2002,3935.9,-0.03852764
10/30/2002,4002.7,0.016829561
10/31/2002,4039.7,0.009201298
11/1/2002,3997,-0.010626352
11/4/2002,4141.5,0.035513961
11/5/2002,4146.1,0.001110092
11/6/2002,4103.7,-0.010279128
11/7/2002,4081.3,-0.005473441
11/8/2002,4034.6,-0.011508401
11/11/2002,4015.6,-0.004720388
11/12/2002,4085,0.017134952
11/13/2002,4029.4,-0.013704247
11/14/2002,4053.1,0.005864539
11/15/2002,4091.6,0.009454071
11/18/2002,4116,0.005945726
11/19/2002,4096.5,-0.004748867
11/20/2002,4094.9,-0.000390654
11/21/2002,4190,0.022958437
11/22/2002,4175.2,-0.003538473
11/25/2002,4122.2,-0.01277526
11/26/2002,4071,-0.012498332
11/27/2002,4144.2,0.017821097
11/28/2002,4185.4,0.009892512
11/29/2002,4169.4,-0.003830138
12/2/2002,4154.3,-0.003628198
12/3/2002,4075.4,-0.019175041
12/4/2002,4048.6,-0.006597759
12/5/2002,4032.4,-0.00400941
12/6/2002,4013.5,-0.004698054
12/9/2002,3933.9,-0.020032378
12/10/2002,3925,-0.002264949
12/11/2002,3974.9,0.012633239
12/12/2002,3935.3,-0.010012473
12/13/2002,3878.1,-0.014641775
12/16/2002,3984,0.026940997
12/17/2002,3908.7,-0.019081502
12/18/2002,3835.2,-0.018983253
12/19/2002,3841.4,0.001615299
12/20/2002,3889.9,0.012546567
12/23/2002,3936.9,0.012010161
12/24/2002,3942.1,0.001319965
12/27/2002,3829.4,-0.029005443
12/30/2002,3900.6,0.018422254
12/31/2002,3940.4,0.010151854
1/2/2003,4009.5,0.017384304
1/3/2003,4004.9,-0.001147934
1/6/2003,4001.4,-0.000874312
1/7/2003,3957.4,-0.011057056
1/8/2003,3924.8,-0.008271849
1/9/2003,3934,0.002341325
1/10/2003,3974.1,0.010141587
1/13/2003,3948.3,-0.006513201
1/14/2003,3945.6,-0.000684073
1/15/2003,3887.8,-0.014757589
1/16/2003,3881.8,-0.001544481
1/17/2003,3820.6,-0.015891485
1/20/2003,3778.6,-0.011053908
1/21/2003,3736.7,-0.011150702
1/22/2003,3678,-0.015833743
1/23/2003,3622.2,-0.01528755
1/24/2003,3603.7,-0.005120481
1/27/2003,3480.8,-0.034698943
1/28/2003,3490,0.002639584
1/29/2003,3483.8,-0.001778084
1/30/2003,3578.7,0.026875954
1/31/2003,3567.4,-0.003162567
2/3/2003,3689.4,0.033626804
2/4/2003,3590.1,-0.027283786
2/5/2003,3678.7,0.024379372
2/6/2003,3597,-0.022459264
2/7/2003,3599.2,0.000611434
2/10/2003,3579.1,-0.005600226
2/11/2003,3669.2,0.024862282
2/12/2003,3616.1,-0.014577558
2/13/2003,3610.8,-0.001466743
2/14/2003,3611.9,0.000304595
2/17/2003,3692.4,0.022042703
2/18/2003,3729.5,0.009997523
2/19/2003,3658.3,-0.019275618
2/20/2003,3687.2,0.007868804
2/21/2003,3727.1,0.010763089
2/24/2003,3701.8,-0.006811264
2/25/2003,3621.5,-0.021930883
2/26/2003,3593.3,-0.007817304
2/27/2003,3569.9,-0.006533416
2/28/2003,3655.6,0.023722654
3/3/2003,3684.7,0.007928873
3/4/2003,3625.3,-0.016252068
3/5/2003,3563.5,-0.017193836
3/6/2003,3555.4,-0.002275633
3/7/2003,3491.6,-0.018107491
3/10/2003,3436,-0.01605208
3/11/2003,3452.7,0.00484853
3/12/2003,3287,-0.049181239
3/13/2003,3486.9,0.059037795
3/14/2003,3601.8,0.032420631
3/17/2003,3722.3,0.032908036
3/18/2003,3747.3,0.006693824
3/19/2003,3765.4,0.004818517
3/20/2003,3765.7,7.96696E-05
3/21/2003,3861.1,0.02501835
3/24/2003,3743.3,-0.030984542
3/25/2003,3762,0.004983156
3/26/2003,3793.1,0.008232896
3/27/2003,3729.1,-0.017016709
3/28/2003,3708.5,-0.005539435
3/31/2003,3613.3,-0.026006
4/1/2003,3684.8,0.019594768
4/2/2003,3753.4,0.018445846
4/3/2003,3771.1,0.00470464
4/4/2003,3814.4,0.011416642
4/7/2003,3935.8,0.031330786
4/8/2003,3868.8,-0.017169783
4/9/2003,3861.4,-0.001914569
4/10/2003,3803.3,-0.015160701
4/11/2003,3808.1,0.001261266
4/14/2003,3849.4,0.010786915
4/15/2003,3916.8,0.017357702
4/16/2003,3854.9,-0.015929928
4/17/2003,3889.2,0.008858415
4/22/2003,3917.7,0.007301266
4/23/2003,3966.5,0.012379347
4/24/2003,3899,-0.017163984
4/25/2003,3870.2,-0.007413925
4/28/2003,3940.3,0.017950677
4/29/2003,3927.8,-0.00317739
4/30/2003,3926,-0.000458377
5/1/2003,3880.1,-0.011760169
5/2/2003,3952.6,0.018512664
5/6/2003,4006.4,0.013519492
5/7/2003,3992.9,-0.003375299
5/8/2003,3928.9,-0.016158295
5/9/2003,3969.4,0.010255461
5/12/2003,3987.4,0.00452444
5/13/2003,3999.9,0.003129971
5/14/2003,3975,-0.006244613
5/15/2003,4011.1,0.00904077
5/16/2003,4049,0.009404419
5/19/2003,3941.3,-0.026959319
5/20/2003,3971.6,0.007658418
5/21/2003,3936.4,-0.008902436
5/22/2003,3990.4,0.013624876
5/23/2003,3979.8,-0.00265991
5/27/2003,3992.4,0.003160987
5/28/2003,4071.9,0.019717167
5/29/2003,4083.6,0.002869231
5/30/2003,4048.1,-0.008731317
6/2/2003,4129.3,0.019860266
6/3/2003,4115.7,-0.003298972
6/4/2003,4126.6,0.002644894
6/5/2003,4104.3,-0.005418619
6/6/2003,4150.8,0.011265882
6/9/2003,4129.1,-0.005241621
6/10/2003,4113,-0.003906776
6/11/2003,4150.1,0.008979741
6/12/2003,4161.3,0.002695095
6/13/2003,4134.1,-0.006557875
6/16/2003,4152.9,0.004537235
6/17/2003,4190.4,0.008989309
6/18/2003,4207,0.00395361
6/19/2003,4131.5,-0.018109267
6/20/2003,4160.1,0.006898575
6/23/2003,4087.9,-0.017507722
6/24/2003,4060.9,-0.006626767
6/25/2003,4067.9,0.001722272
6/26/2003,4041.7,-0.0064615
6/27/2003,4067.8,0.006436917
6/30/2003,4031.2,-0.009038214
7/1/2003,3963.9,-0.016835709
7/2/2003,4006.9,0.010789486
7/3/2003,4024.8,0.004457345
7/4/2003,4021.5,-0.000820253
7/7/2003,4074.8,0.013166698
7/8/2003,4073.6,-0.000294536
7/9/2003,4054.7,-0.004650427
7/10/2003,4028.8,-0.006408137
7/11/2003,4058.1,0.007246319
7/14/2003,4127.6,0.01698124
7/15/2003,4102.5,-0.00609958
7/16/2003,4077.1,-0.006210593
7/17/2003,4056.6,-0.005040767
7/18/2003,4073.2,0.004083747
7/21/2003,4044.3,-0.007120449
7/22/2003,4079.7,0.008714974
7/23/2003,4086.5,0.001665402
7/24/2003,4149.6,0.015323086
7/25/2003,4131.2,-0.004444022
7/28/2003,4148.8,0.004251214
7/29/2003,4137,-0.002848248
7/30/2003,4141.2,0.001014713
7/31/2003,4157,0.003808059
8/1/2003,4098.4,-0.014197007
8/4/2003,4100.1,0.00041471
8/5/2003,4121,0.005084489
8/6/2003,4070.4,-0.012354578
8/7/2003,4095.6,0.006171952
8/8/2003,4147.8,0.012664846
8/11/2003,4176.7,0.006943388
8/12/2003,4185.6,0.002128602
8/13/2003,4180.7,-0.001171366
8/14/2003,4237.8,0.01356557
8/15/2003,4247.3,0.00223922
8/18/2003,4272.1,0.005822023
8/19/2003,4250.8,-0.004998309
8/20/2003,4217.4,-0.007888376
8/21/2003,4223.5,0.001445344
8/22/2003,4225.9,0.000568088
8/26/2003,4177.4,-0.011543212
8/27/2003,4206.4,0.006918132
8/28/2003,4198,-0.001998954
8/29/2003,4161.1,-0.008828759
9/1/2003,4204.4,0.010352134
9/2/2003,4204.4,0
9/3/2003,4262.1,0.013630401
9/4/2003,4248.8,-0.003125406
9/5/2003,4257.2,0.001975077
9/8/2003,4292.1,0.008164456
9/9/2003,4263.9,-0.006591889
9/10/2003,4252.1,-0.002771256
9/11/2003,4242.2,-0.002330976
9/12/2003,4237.8,-0.001037736
9/15/2003,4260.9,0.005436139
9/16/2003,4299,0.008902032
9/17/2003,4293,-0.001396648
9/18/2003,4314.7,0.005042008
9/19/2003,4257,-0.01346311
9/22/2003,4228.2,-0.006788316
9/23/2003,4221.7,-0.00153848
9/24/2003,4236.4,0.003475961
9/25/2003,4202.2,-0.008105654
9/26/2003,4157.1,-0.010790482
9/29/2003,4142.7,-0.003469967
9/30/2003,4091.3,-0.012484981
10/1/2003,4169.2,0.018861403
10/2/2003,4209.1,0.009524677
10/3/2003,4274,0.015301309
10/6/2003,4270.1,-0.000912911
10/7/2003,4272,0.000444855
10/8/2003,4268.6,-0.000796197
10/9/2003,4313.9,0.010556463
10/10/2003,4311,-0.000672472
10/13/2003,4362.3,0.011829545
10/14/2003,4334.1,-0.006485465
10/15/2003,4368.8,0.007974396
10/16/2003,4339.7,-0.006683151
10/17/2003,4344,0.000990361
10/20/2003,4347.5,0.000805385
10/21/2003,4352.3,0.001103474
10/22/2003,4285.6,-0.015443875
10/23/2003,4240.2,-0.010650128
10/24/2003,4239,-0.000283046
10/27/2003,4251.3,0.002897426
10/28/2003,4272.9,0.005067935
10/29/2003,4265.7,-0.00168646
10/30/2003,4300.9,0.008218009
10/31/2003,4287.6,-0.003097167
11/3/2003,4332.6,0.010440688
11/4/2003,4330.3,-0.000531
11/5/2003,4303.4,-0.006231416
11/6/2003,4324.2,0.004821744
11/7/2003,4376.9,0.012113559
11/10/2003,4341.8,-0.008051703
11/11/2003,4345.1,0.000759765
11/12/2003,4371.2,0.005988798
11/13/2003,4373,0.000411701
11/14/2003,4397,0.005473218
11/17/2003,4338.9,-0.01330163
11/18/2003,4354.7,0.003634862
11/19/2003,4327.4,-0.006288822
11/20/2003,4308,-0.00449314
11/21/2003,4319,0.002550135
11/24/2003,4382.4,0.014572626
11/25/2003,4388.7,0.001436536
11/26/2003,4370.3,-0.004201399
11/27/2003,4361.1,-0.002107338
11/28/2003,4342.6,-0.004251072
12/1/2003,4410,0.015401442
12/2/2003,4378.9,-0.007077138
12/3/2003,4392,0.002987153
12/4/2003,4378.2,-0.003147023
12/5/2003,4367,-0.002561407
12/8/2003,4359.8,-0.00165009
12/9/2003,4379.6,0.004531211
12/10/2003,4335.4,-0.010143518
12/11/2003,4331.3,-0.00094615
12/12/2003,4347.6,0.003756241
12/15/2003,4348,9.20006E-05
12/16/2003,4333,-0.003455827
12/17/2003,4354.2,0.004880754
12/18/2003,4397.3,0.00984982
12/19/2003,4412.3,0.003405379
12/22/2003,4424,0.002648169
12/23/2003,4440.9,0.003812794
12/24/2003,4444.7,0.000855317
12/29/2003,4457.5,0.002875696
12/30/2003,4470.4,0.002889819
12/31/2003,4476.9,0.001452953
1/2/2004,4510.2,0.007410656
1/5/2004,4513.3,0.000687095
1/6/2004,4505.2,-0.001796308
1/7/2004,4473,-0.007172961
1/8/2004,4494.2,0.004728352
1/9/2004,4466.3,-0.006227351
1/12/2004,4449.6,-0.003746121
1/13/2004,4440.1,-0.002137306
1/14/2004,4461.4,0.004785719
1/15/2004,4456.1,-0.001188674
1/16/2004,4487.9,0.007110942
1/19/2004,4518.1,0.006706665
1/20/2004,4499.3,-0.004169722
1/21/2004,4511.2,0.002641364
1/22/2004,4476.8,-0.007654688
1/23/2004,4460.8,-0.003580383
1/26/2004,4445.5,-0.003435774
1/27/2004,4447,0.000337363
1/28/2004,4468.1,0.004733551
